epoch,loss,precision
1,1.4053504467010498,0.2863667607307434
2,1.3963223695755005,0.28398412466049194
3,1.3881713151931763,0.2871621549129486
4,1.392302393913269,0.2914421260356903
5,1.3821345567703247,0.30491453409194946
6,1.3843430280685425,0.2991396486759186
7,1.3724267482757568,0.3102552890777588
8,1.3746495246887207,0.30923518538475037
9,1.3718985319137573,0.31384679675102234
10,1.3694689273834229,0.3177671730518341
11,1.3649259805679321,0.32365500926971436
12,1.3593977689743042,0.3258938789367676
13,1.3559359312057495,0.3321531414985657
14,1.3561846017837524,0.32894736528396606
15,1.343440055847168,0.3378550112247467
16,1.3368072509765625,0.34399309754371643
17,1.3352105617523193,0.3508045971393585
18,1.3245126008987427,0.35849055647850037
19,1.3085910081863403,0.3725139796733856
20,1.3002818822860718,0.3802555203437805
21,1.2858972549438477,0.3793894946575165
22,1.2722715139389038,0.3880220353603363
23,1.2606407403945923,0.4023391902446747
24,1.2412502765655518,0.4136631190776825
25,1.2305258512496948,0.41815078258514404
26,1.2113096714019775,0.42655840516090393
27,1.1870933771133423,0.4375609755516052
28,1.1706671714782715,0.4485546350479126
29,1.1439462900161743,0.4603886306285858
30,1.1211130619049072,0.4759519100189209
